county,Latitude,Longitude,% Insured,Population,Avg. Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-Race,% Hispanic/Latino,% Education < HS,% HS Grad or Higher,% Some College or Higher,Median Income,% Poverty,MH Provider Count, MH Providers per 1000 Pop.
32007,40.87160378,-115.4105251,87.6,52029,2.91,4.9,33.5,52.1,88,1.2,5.5,1.1,0.2,2.5,1.4,24.1,16.6,27.7,55.7,35415,10.5,21,0.403621057
32009,,,79.8,1069,2.34,11.4,42,46.8,92.9,0,1.5,0,0,5.1,0.6,12.7,10.8,42.5,46.6,21982,11.9,0,0
32011,,,83.4,1730,2.25,3.8,47.1,48.8,98.7,0.1,1.2,0,0,0,0,0.5,8.4,41.5,50,40255,10.8,0,0
32013,40.92837989,-117.7539817,83.4,17091,2.73,7.7,35.2,52.1,86.7,0.5,4.8,0.5,0,5,2.5,25.9,17.6,34.3,48.1,30390,11.9,7,0.40957229
32015,40.42655709,-116.9736444,85.6,5907,2.78,7.9,37,55.1,87.5,0.1,6,0.7,0.1,3.3,2.3,26,17.1,36.3,46.7,38333,12.9,1,0.169290672
32017,,,87.3,5155,2.55,9.1,39.6,54.7,87.7,2.9,3.5,0.9,0,3.9,1,8.6,11.4,33.1,55.5,25265,12.7,0,0
32019,39.33678842,-119.3687404,85,51897,2.64,11.8,43.7,50.5,85.8,1,2.4,1.3,0.1,5.3,4,15.8,15,32.2,52.7,25101,15.3,6,0.115613619
32021,38.95536,-118.825,84.8,4519,2.15,13,49.2,50.4,62.7,1.2,23.5,3.3,0,5,4.3,13,13.5,33.3,53.2,25647,21.2,1,0.221287896
32023,36.18552324,-115.9909111,85.9,43198,2.45,14.1,51.2,49.9,84.8,2.9,1.6,1.5,0.4,6.1,2.6,14.1,15.3,36.5,48.3,21875,17.2,9,0.208342979
32027,,,82.5,6690,2.31,3.5,41.3,65.2,85,4.8,2.7,1.2,0.7,3.8,1.9,23.6,21.8,35.1,43.2,23235,16.4,0,0
32029,,,87.6,3941,2.22,4.1,54.4,47.9,92.1,0.4,1.9,2.1,0.2,0.6,2.7,6.2,6,28.3,65.6,31349,7.2,0,0
32031,39.51481894,-119.7923253,85.9,439914,2.57,8,37.9,50.3,80.5,2.3,1.6,5.4,0.6,5.6,4,23.5,13,23.8,63.2,28123,15,445,1.011561351
32033,39.29383272,-114.8510763,85.1,9893,2.67,7.9,39.1,58.2,85.7,4.2,6.3,0.6,0.2,1.6,1.2,15,16.2,36.3,47.5,30813,12.8,11,1.111897301
32510,39.17678834,-119.7579554,86.1,54412,2.4,9.5,43.1,51.1,81.6,1.1,2.6,3,0.3,8.5,2.9,22.9,12.7,28.5,58.8,26794,16.7,50,0.918914945
33001,43.53157812,-71.45985195,89.3,60392,2.43,5.1,46.5,49,96.6,0.5,0.2,1.1,0,0.2,1.4,1.6,8.3,30.1,61.6,30433,10.3,23,0.380845145
33003,43.94308846,-71.16415184,87.2,47416,2.25,5.1,50.9,49.9,97.3,0.4,0.1,0.7,0,0,1.5,1.4,6.7,30.2,63,27721,10.1,5,0.105449637
33005,42.93711324,-72.28251314,90.4,76320,2.35,5,42.2,48.8,95.6,0.7,0.2,1.3,0,0.4,1.8,1.7,7.3,33.3,59.4,27089,10.9,45,0.589622642
33007,44.56348751,-71.20218342,88.5,32219,2.17,6.7,47.9,53,96.4,2,0.3,0.1,0,0.4,0.9,1.7,12.1,39.2,48.6,24151,13.3,8,0.248300692
33009,43.75741626,-72.16671499,89.9,89164,2.36,4.6,42.4,49.2,93,1,0.5,3.2,0.1,0.2,2,2.2,7.8,28.3,63.9,27073,11.7,76,0.85236194
33011,42.86039604,-71.51184391,91.8,404948,2.54,5.2,40.3,49.6,90.7,2.4,0.1,3.7,0,0.9,2.2,6,8.4,27.1,64.4,34100,8.6,252,0.622302123
33013,43.22646789,-71.58600028,92.3,147715,2.49,4.8,42.7,49.2,94.8,1.2,0.1,1.7,0,0.4,1.8,1.9,6.9,27.9,65.1,32018,8.6,104,0.704058491
33015,42.9649417,-70.98697891,93.5,300365,2.51,4.9,43.8,49.5,95.2,0.7,0.1,1.9,0,0.5,1.6,2.5,5.2,26.2,68.6,37893,5.1,121,0.402843207
33017,43.21962612,-70.9185154,90.7,125913,2.46,5.5,37.1,48.9,93.3,1,0.1,3,0,0.4,2.3,2.1,7.7,27.7,64.6,27366,10.1,79,0.627417344
33019,43.38649513,-72.27132231,90.5,43051,2.42,4.5,45.8,49.1,96.4,0.6,0.4,0.8,0.1,0.3,1.4,1.4,9.6,35.9,54.5,30488,9,12,0.27873917
34001,39.39738866,-74.56536204,87.9,274026,2.65,11.8,40.8,48.4,67.3,15.6,0.2,8.3,0,5.2,3.4,18.3,14.3,33.1,52.5,26535,15.5,75,0.273696657
34003,40.93301537,-74.04884823,89.9,930310,2.73,5.8,41.5,48.4,70.8,5.9,0.2,15.8,0,4.9,2.4,18.4,8,24,68,40859,7.5,674,0.724489686
34005,39.96079899,-74.88141627,94.1,450236,2.66,7.9,41.3,49.3,72.6,16.1,0.1,4.8,0,2.5,3.9,7.5,7.1,29.1,63.8,37337,6.5,211,0.468643112
34007,39.88247526,-75.01243408,90.2,511145,2.71,8.8,38.4,48.4,63,19.6,0.2,5.7,0,8.6,3,15.7,11.7,31.1,57.2,30324,13.3,311,0.608437919
34009,39.11086875,-74.81357933,92.5,95404,2.31,9.2,48.4,48.8,91.2,4.6,0.1,1.1,0.1,1.3,1.7,7.2,9.9,33.8,56.2,28719,10.4,16,0.167707853
34011,39.45045547,-75.14434654,87.5,155744,2.81,9.9,36.7,51.3,63.8,19.8,0.7,1.3,0,9.9,4.5,29.1,22.7,39.3,37.9,21910,18.5,25,0.160519827
34013,40.77626322,-74.24125728,85,792586,2.76,12.1,37,48,41.7,40.1,0.3,5,0,10.2,2.7,22,15.3,28.5,56.2,28505,17.2,449,0.566500039
34015,39.77800861,-75.13309369,93.6,291286,2.74,8.1,39.8,48.6,81.9,10.3,0.1,3,0,2.2,2.5,5.6,8,34.3,57.7,35366,8.1,33,0.113290718
34017,40.73580259,-74.05400213,82,668526,2.63,8.1,34.7,49.7,55.5,12.7,0.3,14.9,0.1,13.3,3.2,43.1,16.6,26.2,57.3,31506,17.4,120,0.179499376
34019,40.59161533,-74.86689824,96,125708,2.58,5.3,45.5,49.9,91.2,2.6,0.1,3.6,0.2,1,1.4,6,5.3,22.4,72.2,46692,4.5,71,0.564800967
34021,40.3042446,-74.69754289,90.3,371101,2.71,8.6,38.5,48.9,63.4,20.5,0.1,10.4,0,3.7,1.9,16.4,12.3,25.2,62.5,31959,11.2,374,1.007811889
34023,40.50672306,-74.40226621,89.7,831852,2.83,7,37.9,49.2,60.4,9.9,0.2,23.6,0,3.6,2.2,20,11,26.1,62.8,36712,8.9,425,0.51090819
34025,40.28072622,-74.12311228,91.8,627532,2.67,6.8,42.6,48.7,82.3,7.3,0.2,5.3,0,3,2,10.4,7.3,25.1,67.6,38757,7.6,247,0.393605426
34027,40.82293368,-74.47097999,93.3,498215,2.72,5.6,42.2,49,81.5,3.2,0.1,10,0,3.3,2,12.7,6,21.7,72.3,45435,4.6,334,0.670393304
34029,39.99956641,-74.17406144,92,586166,2.6,7.6,42.8,48.1,91.7,3.1,0.1,1.9,0,1.7,1.5,8.9,9.1,35.2,55.7,30646,11.2,106,0.180836145
34031,40.90990024,-74.19232403,84.9,507204,3.08,7,36.5,48.7,63.4,12.4,0.4,5.2,0,14.7,3.7,39.9,17.5,34.2,48.3,28109,16.8,115,0.226733228
34033,39.66183459,-75.4155289,91.1,64504,2.6,9.4,41.8,48.7,80.5,13.5,0.1,0.9,0,2.3,2.6,7.9,13.4,38.5,48.1,30822,13.8,17,0.263549547
34035,40.54728986,-74.5705281,92.9,331686,2.81,5.4,41.1,48.8,67.9,9.3,0.2,16.6,0,4,2,14.1,5.9,21.2,72.9,43896,5.2,188,0.566801131
34037,41.06608975,-74.66484069,92.8,144694,2.66,7.2,43.8,49.6,93.2,2.1,0.1,1.9,0,1.2,1.5,7.2,6.1,31.2,62.8,37454,5.8,36,0.248800918
34039,40.67873242,-74.32882517,85.8,550436,2.91,8.5,38.2,48.7,57.4,21.2,0.3,4.8,0,13.7,2.5,30.1,14.2,29.5,56.3,31645,10.8,308,0.559556424
34041,40.75222205,-75.05599188,91.8,107095,2.53,8.3,43.1,48.8,89.5,4.2,0.2,2.8,0,1.9,1.5,8.2,9.6,32.9,57.5,34248,7.9,21,0.196087586
35001,35.10471065,-106.5980901,87.4,674777,2.53,7.3,36.8,49,72.3,2.9,4.6,2.4,0.1,13.5,4.2,49.1,11.9,23.6,64.5,26695,18.7,955,1.415282382
35003,,,83.2,3547,2.36,4,58.1,52.4,97.1,0.8,0.3,0.3,0,0,1.4,19.3,7.7,37.5,54.8,20815,22.9,0,0
35005,33.39274298,-104.5230201,85.2,65610,2.75,7.1,35.1,49.6,80.3,1.8,1.4,0.8,0.1,13.1,2.6,54.9,21.9,26.7,51.4,20635,22.2,48,0.731595793
35006,35.10719703,-107.6672468,81,27373,2.9,16.3,35.8,50.7,43.9,1,40.1,0.6,0.1,11,3.3,37.9,19.9,33.6,46.5,19503,27.4,8,0.292258795
35007,36.86545341,-104.4321748,88.7,12716,2.27,11.5,48.3,50.6,85.2,0.5,2.2,0.5,0,8.2,3.4,49,11.3,34.1,54.6,18534,21.4,4,0.314564328
35009,34.42691981,-103.2337103,85.4,50544,2.7,8.9,30.8,51.9,70.3,6.2,1.1,1.6,0.2,17.2,3.3,40.4,16.8,26.5,56.6,22189,21.6,35,0.69246597
35011,,,86.7,1977,3.46,6.6,49.7,46.3,71.6,0,0,0.2,0,18.1,10.1,47.6,14.1,38.6,47.4,20056,20,0,0
35013,32.27448219,-106.7539897,84.5,213825,2.78,10.6,32.6,49.2,89,1.7,1.1,1,0,5.2,1.9,67.2,21,22.3,56.6,19328,27.6,155,0.724891851
35015,32.58019724,-104.2996386,87.9,56369,2.66,5.5,36.4,50.5,90.8,1.4,1.2,0.5,0.1,4.6,1.4,46.7,15.5,35.9,48.6,29307,13.7,8,0.141921978
35017,32.7729723,-108.2440269,93.3,28879,2.36,9.3,46.4,49.4,91,0.6,1.7,0.2,0,3.8,2.7,49.6,14,26.2,59.8,21733,21.5,28,0.969562658
35019,34.91293481,-104.6976156,92.7,4469,3.25,0.3,41.1,58.2,84.1,1.5,1.7,0,0,10.1,2.6,77.5,24.1,39.7,36.3,16683,14.2,1,0.223763706
35021,,,93.5,565,2.93,6,58,51.3,92,0,0.2,0,0,1.9,5.8,41.9,11,38.8,50.2,18274,14.3,0,0
35023,32.3416944,-108.7044672,85.7,4531,2.51,11.4,42.3,49.2,93.9,0.3,0.1,0,0,2.6,3.1,57.2,23.1,29.7,47.2,19108,24.3,2,0.441403664
35025,32.81040339,-103.223509,82.2,68930,3.1,6.6,31.8,51.4,87.6,3.4,0.8,0.2,0,5.5,2.5,55.8,28.2,30.3,41.4,26404,15.8,12,0.174089656
35027,33.3732018,-105.6222348,89.2,19726,2.44,6.7,50.9,49.4,88.9,0.6,1.7,0.4,0,5.6,2.8,31.5,10.5,26.8,62.7,21154,18,14,0.709723208
35028,35.87374947,-106.2836234,94.7,17895,2.34,2.6,43.5,51.3,86.5,0.5,1.3,5.9,0.1,3.5,2.4,16.8,2.8,11.2,86,57154,5.1,13,0.726459905
35029,32.25777931,-107.7573446,83.3,24627,2.77,14.1,38.4,49.6,90.9,1.2,1.1,0.4,0,4.6,1.7,65,30.7,32.8,36.5,14427,29.5,17,0.690299265
35031,35.44278675,-108.7210087,72.9,74346,3.88,15.7,30.8,48.3,16,0.5,75.6,1,0,3.8,3,13.7,26.2,33.5,40.3,15695,38.1,34,0.457321174
35033,,,85.7,4598,2.98,2.9,41.3,51.6,53.5,0.1,0.1,0,0,45.5,0.7,79.9,12.3,40,47.8,12670,22.5,0,0
35035,32.89473123,-105.9792978,86,65333,2.69,11,35.7,51.3,77,3.6,7,1.3,0.1,7.2,3.9,36.8,16.3,28.6,55.1,19663,24.8,62,0.948984434
35037,35.1758161,-103.7259089,92.3,8555,2.68,2.7,46.5,49.8,89.4,2,0.5,0.8,0.2,4.9,2.2,44.3,16.5,37.8,45.7,17374,19.3,2,0.233781414
35039,36.22967788,-106.2561354,82.5,39924,2.94,9.5,39.8,49.1,58.3,0.6,15.6,0.4,0,22.3,2.8,71.4,15.8,33,51.2,21758,23.4,17,0.425809037
35041,34.17454927,-103.3413155,85.5,19618,2.59,11.1,29.7,50.2,74.1,2.6,1,0.4,0,17.9,4,40.6,20.2,26.6,53.2,18065,25.9,7,0.35681517
35043,35.28448795,-106.6235179,88.7,138117,2.83,8.5,39.4,49.1,70,2.1,12.4,1.4,0.1,9.8,4.2,37.3,9.2,25.2,65.7,30402,14.4,65,0.470615493
35045,36.73118494,-108.263466,81,122537,2.94,9.9,34.8,49.7,53.5,0.4,37.8,0.6,0.1,4.6,3,19.8,16.5,31.4,52.1,23472,20.6,42,0.342753617
35047,35.56620595,-105.1155102,84.5,28350,2.51,4.9,42.2,50.3,50,1.9,1.3,1,0.2,42.4,3.1,77.6,18.2,29.4,52.4,17208,30.1,35,1.234567901
35049,35.66474511,-105.971883,84.3,147320,2.35,6.7,45,48.6,83.4,0.8,3.4,1.2,0.1,8.6,2.6,51.1,11.7,22,66.2,30674,15.6,215,1.459408091
35051,33.13633398,-107.2456561,89.3,11442,2.1,10,56,49.5,91.7,0.6,0.8,0.2,0,3.8,2.8,29.6,17.2,32.2,50.7,17167,22.1,5,0.436986541
35053,34.02377522,-107.1694298,84.8,17324,3.51,5.8,35.8,51.1,78.2,0.2,12.3,1.1,0,4.9,3.3,49.4,20.3,32.9,46.8,15811,22.5,4,0.230893558
35055,36.43311688,-105.5787153,85.7,32961,2.48,9.7,47.6,48.8,75.7,0.3,6.8,0.8,0,14.3,2.1,56.6,12.3,26.1,61.7,20074,21.9,26,0.788811019
35057,34.98103159,-106.0458877,87.9,15599,2.78,9.6,43.7,51.9,91.6,1.8,1.4,0.2,0,1.4,3.6,41.2,17.7,31.9,50.3,18516,31.1,6,0.384640041
35059,36.446827,-103.188354,81.5,4292,2.37,3.1,40.4,55.9,78,1.8,3.3,0.1,0,13.5,3.3,40.8,21.6,36.5,41.8,21122,16.9,1,0.232991612
35061,34.74744531,-106.7571408,87.8,75993,2.77,10.7,38.9,50.2,77.3,1.1,4.3,0.5,0,13.8,3,59.7,18.3,32.7,48.9,21957,23.2,22,0.289500349
36001,42.67571642,-73.80534374,94.6,307891,2.34,5.8,37.8,48.4,76.6,12.5,0.2,6.1,0,1.3,3.4,5.6,7.3,25.7,67,31668,12.9,452,1.468052005
36003,42.22809186,-77.87143514,91.2,47700,2.37,8.1,38.5,50.6,95.6,1.5,0.3,1.2,0,0.4,1,1.6,11,37.8,51.2,21139,17.1,7,0.146750524
36005,40.85316076,-73.88468042,87.7,1436785,2.84,12.7,33.3,47.1,20.6,33.2,0.6,3.7,0,38.4,3.6,55.4,28.8,27.4,43.7,20081,30.5,1058,0.736366262
36007,42.09827551,-75.95395324,94.2,197381,2.37,7.4,39.8,49.1,86.4,5.6,0.2,4.1,0,1,2.6,3.9,9.8,31.9,58.4,24191,17.4,123,0.623160284
36009,42.1983698,-78.59315702,90.9,78506,2.41,7.5,41.5,49.4,92.1,1.6,2.9,0.8,0,0.5,2.1,1.9,11.8,40.3,47.9,23962,17.5,14,0.178330319
36011,42.92084279,-76.55860793,92.7,78783,2.41,6.9,42.4,51.3,92.1,4.3,0.4,0.5,0,0.7,2,2.7,12.4,33.2,54.4,27429,11.4,14,0.177703312
36013,42.24111743,-79.29178627,93,131748,2.38,7.9,42,49.4,92.8,2.6,0.4,0.6,0.1,1.6,1.8,7,11.8,35.8,52.4,22491,19.4,26,0.197346449
36015,42.09749558,-76.81579506,93.7,87742,2.38,5.6,41,49.6,88.3,5.9,0.4,1.6,0,0.4,3.4,2.9,9.8,34.9,55.3,26647,15.9,47,0.535661371
36017,42.49367483,-75.51260667,93.1,49286,2.45,7,44.1,49.9,96.3,0.9,0.3,0.5,0.1,0.5,1.6,2.1,13.1,38.7,48.3,24270,15.4,6,0.121738425
36019,44.68883878,-73.49768845,94.4,81505,2.33,6.6,39.4,51.4,91.3,4.3,0.2,1.3,0,1.4,1.5,2.7,13.6,35.5,50.8,25808,16.1,40,0.490767438
36021,42.33612967,-73.6452639,93.9,61860,2.35,5.5,47,50.2,89.5,4.4,0,1.9,0,1.1,3.1,4.3,11.1,31.1,57.8,30766,12.7,32,0.517297123
36023,42.603242,-76.18167143,94.1,48713,2.56,5.2,36.2,48.8,94.2,1.6,0.1,0.9,0,1,2,2.6,9.6,33.7,56.6,24510,13.8,14,0.287397615
36025,42.20977578,-74.95959778,92,46480,2.34,8.3,46.5,50.2,95,1.9,0.1,0.7,0,0.7,1.5,3.6,12.2,38.1,49.6,23045,15.9,9,0.19363167
36027,41.70243151,-73.89244854,93.4,295905,2.59,7.6,41.6,49.7,78.8,10.4,0.4,3.8,0,3.4,3.1,11.5,9.9,26.6,63.6,31284,9.2,241,0.814450584
36029,42.92043084,-78.79574071,95.2,922129,2.34,6.1,40.4,48.4,78.4,13.4,0.5,3.3,0,2.2,2.2,5.1,9.2,28.2,62.6,28428,14.7,566,0.613796985
36031,44.27736596,-73.83036824,93.2,38598,2.34,7.5,46.4,52.2,93.1,3.1,0.3,0.5,0,1.2,1.8,3.1,10.4,34.8,54.7,26741,10.1,12,0.310896938
36033,44.567767,-74.26849567,91.3,51007,2.33,8.5,40.1,54.5,83,5.6,6.9,0.5,0.2,2,1.8,3.3,14.6,36.1,49.3,26252,19.2,24,0.470523654
36035,43.04631335,-74.29502017,91.4,54297,2.36,8,43,49.8,94.9,1.6,0.3,0.7,0,0.9,1.6,2.7,13.3,36.6,50,25865,16.7,8,0.14733779
36037,42.99870278,-78.20761067,93.8,59053,2.44,5.4,43.2,49.7,92.4,2.5,1.1,0.7,0,1.3,2.1,3,9.1,35.9,55,26783,12.5,18,0.304810933
36039,42.30266156,-73.92513269,93.3,48069,2.61,7.8,45.4,51.9,89.6,6.7,0.3,1,0,0.8,1.5,5.4,14.1,36.6,49.2,25600,13,13,0.270444569
36041,,,90.4,4697,3.7,9.2,53.5,50.7,96.5,0.6,0.1,0.1,0,0.3,2.4,1.4,13.7,30.7,55.5,23750,11.3,0,0
36043,43.03284467,-74.94487333,92.3,63558,2.43,8.8,43.3,49.4,96.1,1.1,0.2,0.5,0.2,0.4,1.5,2,9.8,35.4,54.7,25916,14,3,0.047200982
36045,44.0133606,-75.88409616,92.2,117966,2.57,9.4,32,52.3,86.4,5.8,0.5,1.4,0.3,1.5,4,7.1,9.8,34,56.1,25478,14.6,77,0.652730448
36047,40.64989687,-73.96672668,89.3,2606852,2.73,9,34.5,47.4,43.3,33.4,0.3,11.7,0,8.7,2.6,19.4,20,25.8,54.2,27017,22.7,1804,0.692022409
36049,43.74227609,-75.47335667,91,27107,2.59,7.9,41.8,50.4,96.8,0.8,0.2,0.5,0.1,0.6,1,1.6,10.9,44.8,44.3,26713,14,33,1.21739772
36051,42.74927464,-77.78834565,94.8,64622,2.41,5.1,40.4,50.2,93.3,2.5,0.2,1.4,0,0.8,1.8,3.3,11,33.8,55.2,25758,14.9,13,0.20116988
36053,42.97385818,-75.66224106,94.7,72089,2.56,4.9,41.1,49.1,94.9,2.1,0.6,0.9,0,0.2,1.4,2,9.6,33.8,56.6,27338,11.9,23,0.319050063
36055,43.12655003,-77.58574972,94.8,749236,2.41,7.3,38.6,48.3,76,15.3,0.4,3.6,0,1.9,2.7,8.1,9.6,24.5,65.8,28433,14.9,649,0.866215718
36057,42.9479926,-74.2217502,91.2,49667,2.49,8.4,41.3,49.3,88.2,2.1,0.1,0.7,0,6.2,2.6,12.6,15.5,36.9,47.6,23552,20.6,20,0.402681861
36059,40.74221476,-73.6295557,93.4,1356801,3.04,5.8,41.4,48.5,69.7,11.5,0.2,8.7,0,6.5,3.3,16.1,9.1,23.7,67.2,40154,6,1646,1.213147691
36061,40.76941777,-73.97248426,92.4,1634989,2.09,6.9,36.7,47.3,56.8,15,0.4,11.8,0.1,11.8,4.2,25.9,13,12.5,74.4,44795,17.6,6742,4.123575143
36063,43.12726394,-78.92044442,94.6,213374,2.39,7.1,42.9,48.6,87.9,7.1,1,1.1,0,0.6,2.3,2.6,9.1,34.9,56,27092,13.6,44,0.206210691
36065,43.10823877,-75.30839712,94.4,232858,2.44,6.9,41.2,49.8,86,6.1,0.2,3.8,0,1.5,2.5,5.2,11.9,33.5,54.5,26224,16.7,93,0.399385033
36067,43.0468201,-76.13621928,94.2,468050,2.43,6.8,38.8,48.3,80.1,11.1,0.6,3.7,0,1.1,3.4,4.6,9.5,25.9,64.6,29669,15.2,379,0.809742549
36069,42.90188409,-77.24612046,94.2,109450,2.39,5.5,43.3,49.1,93.2,2.5,0.4,1.2,0.1,1,1.6,4.2,7.4,28.4,64.3,28783,10.3,66,0.603015075
36071,41.42424041,-74.26830113,93.2,376242,2.92,6.7,36.9,50,74.8,10.3,0.4,2.7,0,8.4,3.5,19.4,10.6,29.8,59.6,31650,12.6,225,0.59801936
36073,43.23548,-78.25800667,92.3,41938,2.4,7.4,42.6,49.8,89.8,6.3,0.4,0.7,0.1,1.1,1.7,4.6,13.7,39.5,46.8,25660,15.6,3,0.071534169
36075,43.43855789,-76.49194106,92.9,120513,2.55,9.1,39.5,50.1,95.6,1,0.2,0.7,0,0.8,1.8,2.4,13.5,38.9,47.6,24031,18.3,26,0.21574436
36077,42.60042583,-74.97685363,92.8,60979,2.35,6.9,41.6,48.4,94,1.8,0.3,1.2,0,0.8,1.9,3.5,9.5,33.2,57.3,22202,16.3,30,0.491972646
36079,41.41305293,-73.67942037,93.5,99408,2.84,6.2,43.4,49.7,89.5,2.4,0.8,2.2,0,3,2.1,13.1,7.3,27,65.8,40309,5.2,80,0.804764204
36081,40.72878821,-73.80753904,86.1,2310011,2.93,7.8,37.9,48.5,40.5,18.3,0.4,24.8,0,12.5,3.4,28,19.3,27.3,53.4,28385,14.6,1246,0.539391371
36083,42.69624077,-73.67955042,94.7,159959,2.42,6.8,39.8,49.3,86.9,6.2,0.1,2.5,0,0.8,3.5,4.5,8.7,28.6,62.7,32089,12.4,56,0.35008971
36085,40.59168899,-74.12049614,93.4,473324,2.81,6.2,39.6,48.4,75.1,10.3,0.2,8,0.1,3.9,2.3,18,11.1,31.4,57.5,35727,12.9,299,0.631702597
36087,41.11284014,-74.0028081,92.1,322642,3.19,7,36.3,49,70.8,12.6,0.2,6.1,0,7.9,2.4,17,12.7,22.4,64.8,35110,14.5,350,1.084793672
36089,44.67771016,-75.28016777,91.4,111529,2.4,10,38,50.9,93.1,2.4,0.8,1.1,0,0.7,1.8,2.2,11.9,36,52.1,22679,19.2,42,0.376583669
36091,43.00615769,-73.79087255,95.6,224929,2.43,5.4,42,49.4,93.6,1.6,0.2,2.7,0,0.4,1.5,2.9,6,25.4,68.7,36657,6.4,124,0.551285072
36093,42.80546971,-73.94321935,94.1,154845,2.73,7.4,39.9,48.7,78,10,0.2,4.5,0,3.5,3.8,6.6,9.8,29.7,60.5,28916,12,80,0.516645678
36095,42.711126,-74.41368625,94,31667,2.44,10.1,43.6,49.9,95.8,1.5,0.1,0.8,0,0.4,1.4,3,11.5,38,50.4,25668,14.1,4,0.12631446
36097,42.3774,-76.867028,91.5,18336,2.44,7.3,46,50.1,96.7,1.1,0.3,0.5,0,0.1,1.4,1.7,10,39.9,50.2,24170,14.6,5,0.272687609
36099,42.81862074,-76.81087065,90.3,35036,2.33,5.3,42.2,52.7,91.6,4.8,0.4,0.7,0,0.4,2,3.2,14.5,35.6,49.9,25675,12.4,5,0.142710355
36101,42.28758795,-77.32982145,92,98151,2.38,7.6,42.3,49.7,95,1.5,0.1,1.5,0,0.3,1.6,1.6,10.4,37.3,52.3,25426,15.1,49,0.499230777
36103,40.83494588,-73.19972349,92.4,1498130,2.99,6.1,40.9,49.2,80.9,7.6,0.2,3.8,0,4.9,2.5,18.2,10,28.9,61.2,36541,7.3,1496,0.998578228
36105,41.70808676,-74.70614079,90.5,75818,2.56,10.1,42.5,51.2,81.8,8.6,0.2,1.6,0,3.8,4.1,15,13.8,33.3,52.9,25666,17.1,26,0.342926482
36107,42.04313933,-76.25943267,93.8,49649,2.49,6.7,43.9,49.4,96.9,0.7,0,0.7,0,0.2,1.5,1.7,9.8,35.3,55,29064,11,6,0.120848355
36109,42.45302349,-76.4889624,94.7,104268,2.36,5.4,30.3,49.2,80.7,4,0.3,10.2,0,1.1,3.6,4.7,5.5,19.9,74.6,25414,20.1,97,0.930295009
36111,41.88029001,-74.0491582,91.6,180505,2.43,8.5,43.4,49.7,86.3,5.9,0.2,1.9,0,1.9,3.8,9.6,9.9,30.5,59.6,29163,13,148,0.819921886
36113,43.32935851,-73.66414016,93.2,64911,2.38,6,45.6,49,96.1,1.2,0.3,0.9,0.1,0.3,1.2,2.2,8.8,33.4,57.7,28044,11.1,66,1.016776817
36115,43.21573947,-73.50211719,91.9,62465,2.47,8.1,43.2,51.7,94,3.3,0.3,0.5,0,0.6,1.4,2.5,11.5,39.6,49,25817,12.9,11,0.176098615
36117,43.07980144,-77.05065031,93,91874,2.46,7,43.4,49.5,93.2,3.1,0.2,0.7,0.1,0.9,1.8,4.1,10,36.1,53.9,27535,11.9,16,0.174151555
36119,41.05163987,-73.78614006,91.1,969229,2.76,7.1,40.5,48.3,66.1,14.4,0.4,5.7,0,10.3,3,23.6,12.4,19.7,67.9,38352,9.8,1660,1.712701539
36121,42.66805,-78.1096,94.1,41239,2.38,7.1,41.4,54.2,91.6,5.5,0.4,0.3,0,0.9,1.3,3.2,11.9,41.2,46.9,29067,11.5,2,0.048497781
36123,42.67101257,-77.08805486,78.9,25106,2.5,7.2,41.5,48.2,96.7,0.8,0.1,0.9,0,0.4,1,2.1,14.8,34.1,51,23992,13.9,7,0.278817812
37001,36.07498577,-79.45673284,85.8,156372,2.45,6.9,39.6,47.5,70.7,18.6,0.4,1.4,0.2,6,2.7,12.1,15.3,28.2,56.6,24245,18.5,36,0.230220244
37003,35.97342,-81.005905,88.5,37211,2.61,8.4,42.4,51,88.7,5.8,0.3,1.2,0.1,2.8,1.2,4.5,19.4,39.6,40.9,22066,17.4,1,0.026873774
37005,36.50402702,-81.12519691,84.2,10868,2.23,6.6,48.5,49.6,91.4,2.4,1.6,0.2,0,3.7,0.7,9.3,19,32.3,48.7,19821,19.5,3,0.27603975
37007,34.96961973,-80.10799373,83.6,25883,2.53,14.4,39.9,52.4,48,48.7,0.3,1.2,0,0.6,1.1,3.6,19.6,41.1,39.3,20353,22.8,3,0.115906193
37009,36.42001652,-81.47655268,83.9,26992,2.23,7.6,46.9,49.3,93.9,0.7,0.3,0.3,0.1,3.1,1.6,5.1,16.7,31.5,51.8,20738,19.9,5,0.185240071
37011,36.0805088,-81.90450366,81.9,17633,2.21,8,44,54.7,91.9,3.7,0.5,0.5,0,2,1.4,5,21,29.8,49.2,18736,16.7,5,0.283559236
37013,35.54118271,-77.03083357,87.4,47513,2.47,9.9,45.2,47.8,70.4,26,0.1,0.1,0.1,1.3,1.9,7.5,15.4,32.9,51.7,22324,17.5,7,0.1473281
37015,36.002087,-76.950914,86.4,20324,2.48,14.2,45,51.1,36,62,0.6,0.6,0,0.1,0.7,1.9,25.2,38.1,36.7,17042,20.9,1,0.049202913
37017,34.62835,-78.603935,85.7,34454,2.4,9,42.9,47.5,57.6,35.1,2.4,0.1,0,3.7,1.2,7.5,21.6,31.9,46.5,18910,28.1,1,0.029024206
